filename,reference,hypothesis,references_normalized,hypothesis_normalized,sample_wer_%,sample_cer_%
P-066_Cau_336.wav,The wind made the trees fall.,The wind made the trees fall.,the wind made the trees fall,the wind made the trees fall,0.0,0.0
P-066_Cau_340.wav,They made her clean the house.,They made her clean the house.,they made her clean the house,they made her clean the house,0.0,0.0
P-066_Cau_342.wav,The smell made me feel sick.,The smell made me feel sick.,the smell made me feel sick,the smell made me feel sick,0.0,0.0
P-066_Cls_192.wav,Give me a small banana.,Give me a small banana.,give me a small banana,give me a small banana,0.0,0.0
P-066_Cls_193.wav,I came by boat.,I came by boat.,i came by boat,i came by boat,0.0,0.0
P-066_Cls_196.wav,Do not beat the student with a stick.,Do not beat the student with a stick.,do not beat the student with a stick,do not beat the student with a stick,0.0,0.0
P-066_Cls_200.wav,The labourer needs fifty stones to build a house.,The labourer needs fifty stones to build a house.,the labourer needs fifty stones to build a house,the labourer needs fifty stones to build a house,0.0,0.0
P-066_Cls_201.wav,Give me three long objects.,Give me three long objects.,give me three long objects,give me three long objects,0.0,0.0
P-066_Cls_210.wav,They carried ten bags of rice.,They carried ten bags of rice.,they carried ten bags of rice,they carried ten bags of rice,0.0,0.0
P-066_ECV_154.wav,She has gone outside the house.,She has gone outside the house.,she has gone outside the house,she has gone outside the house,0.0,0.0
P-066_ECV_155.wav,He broke the car.,He broke the car.,he broke the car,he broke the car,0.0,0.0
P-066_ECV_158.wav,She ran to the terrace.,She ran to the terrace.,she ran to the terrace,she ran to the terrace,0.0,0.0
P-066_ECV_176.wav,"After studying, he played outside.","After studying, he played outside.",after studying he played outside,after studying he played outside,0.0,0.0
P-066_Int_215.wav,Where are you going?,Where are you going?,where are you going,where are you going,0.0,0.0
P-066_Int_217.wav,Why are you late?,Why are you late?,why are you late,why are you late,0.0,0.0
P-066_Int_226.wav,Do you know her?,Do you know her?,do you know her,do you know her,0.0,0.0
P-066_Int_231.wav,Who are you waiting for?,Whom did you wait for?,who are you waiting for,whom did you wait for,60.0,30.43
P-066_Int_235.wav,Where should we meet?,Where should we meet?,where should we meet,where should we meet,0.0,0.0
P-066_Int_238.wav,Who will help us tomorrow?,Who will help us tomorrow?,who will help us tomorrow,who will help us tomorrow,0.0,0.0
P-066_Int_241.wav,How can I solve this problem?,How can I solve this problem?,how can i solve this problem,how can i solve this problem,0.0,0.0
P-066_Int_354.wav,Are you feeling better now?,Are you feeling better now?,are you feeling better now,are you feeling better now,0.0,0.0
P-066_Int_356.wav,What did he break?,When did he break the pot?,what did he break,when did he break the pot,75.0,58.82
P-066_Int_364.wav,Where did he put the books?,Where did he put the books?,where did he put the books,where did he put the books,0.0,0.0
P-066_Int_368.wav,Can she read this?,Can she read this?,can she read this,can she read this,0.0,0.0
P-066_Int_371.wav,Why didn’t you tell me?,Why didn’t you tell me?,why didn’t you tell me,why didn’t you tell me,0.0,0.0
P-066_Int_374.wav,How many children came today?,How many children came today?,how many children came today,how many children came today,0.0,0.0
P-066_Neg_102.wav,I have not eaten.,I have not eaten.,i have not eaten,i have not eaten,0.0,0.0
P-066_Neg_103.wav,I had not eaten yet.,I had not eaten yet.,i had not eaten yet,i had not eaten yet,0.0,0.0
P-066_Neg_104.wav,He left without informing anyone.,"He said, ""Who are you?""",he left without informing anyone,he said who are you,80.0,62.5
P-066_Neg_108.wav,Do not enter.,Do not enter.,do not enter,do not enter,0.0,0.0
P-066_Neg_111.wav,I think he will not come.,I think he will not come.,i think he will not come,i think he will not come,0.0,0.0
P-066_Neg_116.wav,Nothing can be done about his illness.,Nothing can be done about his illness.,nothing can be done about his illness,nothing can be done about his illness,0.0,0.0
P-066_Neg_117.wav,Nobody saw me.,Nobody saw me.,nobody saw me,nobody saw me,0.0,0.0
P-066_Neg_122.wav,The bird is no longer on the tree.,The bird is no longer on the tree.,the bird is no longer on the tree,the bird is no longer on the tree,0.0,0.0
P-066_Neg_123.wav,If you don’t study you will fail.,If you don’t study you will fail.,if you don’t study you will fail,if you don’t study you will fail,0.0,0.0
P-066_Neg_94b.wav,He (not here) is not a teacher.,He (not here) is not a teacher.,he not here is not a teacher,he not here is not a teacher,0.0,0.0
P-066_Neg_98.wav,We will not upset you.,We will not upset you.,we will not upset you,we will not upset you,0.0,0.0
P-066_Pro_245.wav,You are late.,You are late.,you are late,you are late,0.0,0.0
P-066_Pro_250.wav,I saw them.,I saw them.,i saw them,i saw them,0.0,0.0
P-066_Pro_258.wav,They washed themselves.,They washed themselves.,they washed themselves,they washed themselves,0.0,0.0
P-066_Pro_268.wav,Come here.,Come here.,come here,come here,0.0,0.0
P-066_Pro_277.wav,We will meet later.,We will meet later.,we will meet later,we will meet later,0.0,0.0
P-066_Ref_129.wav,Who praises himself?,Who praises himself?,who praises himself,who praises himself,0.0,0.0
P-066_Ref_135.wav,She spoke to herself quietly.,She spoke to herself quietly.,she spoke to herself quietly,she spoke to herself quietly,0.0,0.0
P-066_Ref_138.wav,We introduced ourselves to the teacher.,We introduced ourselves to the teacher.,we introduced ourselves to the teacher,we introduced ourselves to the teacher,0.0,0.0
P-066_Ref_147.wav,She protected herself from the cold.,She protected herself from the cold.,she protected herself from the cold,she protected herself from the cold,0.0,0.0
P-066_Ref_152.wav,The students shared their books with each other.,The students shared their books with each other.,the students shared their books with each other,the students shared their books with each other,0.0,0.0
P-066_Simple_12a.wav,He (right here) saw that they are playing with a stone.,He (right here) saw that they are playing with a stone.,he right here saw that they are playing with a stone,he right here saw that they are playing with a stone,0.0,0.0
P-066_Simple_12b.wav,He (not here) saw that they are playing with a stone.,He (not here) saw that they are playing with a stone.,he not here saw that they are playing with a stone,he not here saw that they are playing with a stone,0.0,0.0
P-066_Simple_14.wav,I want to go to the town tonight.,I want to go to the town tonight.,i want to go to the town tonight,i want to go to the town tonight,0.0,0.0
P-066_Simple_17.wav,It was raining so I could not go to the field.,It was raining so I could not go to the field.,it was raining so i could not go to the field,it was raining so i could not go to the field,0.0,0.0
P-066_Simple_19.wav,"If it rains a lot, the plants will grow better.","If it rains a lot, the plants will grow better.",if it rains a lot the plants will grow better,if it rains a lot the plants will grow better,0.0,0.0
P-066_Simple_23a.wav,They (right here) are eating because they are hungry.,They (not here) are eating because they are hungry.,they right here are eating because they are hungry,they not here are eating because they are hungry,11.11,8.0
P-066_Simple_27.wav,She (right here) thinks that he (not here) will come tomorrow.,She (right here) thinks that he (not here) will come tomorrow.,she right here thinks that he not here will come tomorrow,she right here thinks that he not here will come tomorrow,0.0,0.0
P-066_TAM_65.wav,I am walking to field now.,I am walking to field now.,i am walking to field now,i am walking to field now,0.0,0.0
P-066_TAM_69.wav,I will go to Karachi on Sunday.,I will go to Karachi on Sunday.,i will go to karachi on sunday,i will go to karachi on sunday,0.0,0.0
P-066_TAM_76.wav,You walked to town yesterday.,You walked to town yesterday.,you walked to town yesterday,you walked to town yesterday,0.0,0.0
P-066_TAM_90.wav,"I want to walk, but I am tired.",I am unable to walk.,i want to walk but i am tired,i am unable to walk,75.0,72.41
P-066_Val_281.wav,The door opened.,The door opened.,the door opened,the door opened,0.0,0.0
P-066_Val_287.wav,The food cooked.,The food cooked.,the food cooked,the food cooked,0.0,0.0
P-066_Val_290.wav,They turned off the light.,They turned off the light.,they turned off the light,they turned off the light,0.0,0.0
P-066_Val_291.wav,The leaves fell.,The leaves fell.,the leaves fell,the leaves fell,0.0,0.0
P-066_Val_294.wav,The girl danced.,The girl danced.,the girl danced,the girl danced,0.0,0.0
P-066_Val_296.wav,The man ran.,The man ran.,the man ran,the man ran,0.0,0.0
P-066_Val_299.wav,The baby cried.,The baby cried.,the baby cried,the baby cried,0.0,0.0
P-066_Val_314.wav,She rolled the ball toward him.,She rolled the ball toward him.,she rolled the ball toward him,she rolled the ball toward him,0.0,0.0
P-068_Adp_406.wav,I am at home.,I am at home.,i am at home,i am at home,0.0,0.0
P-068_Adp_407.wav,She is in the room.,She is in the room.,she is in the room,she is in the room,0.0,0.0
P-068_Adp_413.wav,Put the shoes near the door.,Put the shoes near the door.,put the shoes near the door,put the shoes near the door,0.0,0.0
P-068_Adp_415.wav,The key is inside the box.,The key is inside the box.,the key is inside the box,the key is inside the box,0.0,0.0
P-068_Adp_417.wav,They are sitting beside me.,They are sitting beside me.,they are sitting beside me,they are sitting beside me,0.0,0.0
P-068_Adp_418.wav,She walked to the river.,She walked to the river.,she walked to the river,she walked to the river,0.0,0.0
P-068_Adp_420.wav,They went to the market.,They went to the market.,they went to the market,they went to the market,0.0,0.0
P-068_Adp_426.wav,He cut the fruit with a knife.,He cut the fruit with a knife.,he cut the fruit with a knife,he cut the fruit with a knife,0.0,0.0
P-068_Adp_430.wav,She stood between the two boys.,She stood between the two boys.,she stood between the two boys,she stood between the two boys,0.0,0.0
P-068_Adp_434.wav,The teacher stood in front of the class.,The teacher stood in front of the class.,the teacher stood in front of the class,the teacher stood in front of the class,0.0,0.0
P-068_Adp_435.wav,He put the cup on top of the shelf.,He put the cup on top of the shelf.,he put the cup on top of the shelf,he put the cup on top of the shelf,0.0,0.0
P-068_Case_42.wav,Give ten rupees to each one of them.,Give ten rupees to each one of them.,give ten rupees to each one of them,give ten rupees to each one of them,0.0,0.0
P-068_Case_43.wav,She gave bread to the child.,She gave bread to the child.,she gave bread to the child,she gave bread to the child,0.0,0.0
P-068_Case_51.wav,My sister is in school.,My sister is in school.,my sister is in school,my sister is in school,0.0,0.0
P-068_Case_53.wav,Leaves are falling down from the tree.,Leaves are falling down from the tree.,leaves are falling down from the tree,leaves are falling down from the tree,0.0,0.0
P-068_Case_62.wav,He cut the meat with a knife.,He cut the meat with a knife.,he cut the meat with a knife,he cut the meat with a knife,0.0,0.0
P-068_Cau_320.wav,I made him break the glass.,I made him break the glass.,i made him break the glass,i made him break the glass,0.0,0.0
P-068_Cls_187.wav,This is a tall tree.,This is a tall tree.,this is a tall tree,this is a tall tree,0.0,0.0
P-068_Cls_189.wav,We need an electric wire.,We need an electric wire.,we need an electric wire,we need an electric wire,0.0,0.0
P-068_Cls_201.wav,Give me three long objects.,Give me three long objects.,give me three long objects,give me three long objects,0.0,0.0
P-068_Cls_208.wav,We need five sheets of paper.,We need five sheets of paper.,we need five sheets of paper,we need five sheets of paper,0.0,0.0
P-068_Cls_212.wav,Give me one long stick.,Give me one long stick.,give me one long stick,give me one long stick,0.0,0.0
P-068_ECV_155.wav,He broke the car.,He broke the car.,he broke the car,he broke the car,0.0,0.0
P-068_ECV_160.wav,He cleaned up the room.,He cleaned up the room.,he cleaned up the room,he cleaned up the room,0.0,0.0
P-068_Imp_469.wav,Stand up.,Stand up.,stand up,stand up,0.0,0.0
P-068_Imp_473.wav,Write your name.,Write your name.,write your name,write your name,0.0,0.0
P-068_Imp_483.wav,Do not speak loudly.,Do not speak loudly.,do not speak loudly,do not speak loudly,0.0,0.0
